img_id,dataset,route,score
8921955477.jpg,koniq,r1anchor,3.8
8925875609.jpg,koniq,r1anchor,4.1
8930562482.jpg,koniq,r1anchor,3.2
8939389375.jpg,koniq,r1anchor,4.7
8943413727.jpg,koniq,r1anchor,4.1
8948115296.jpg,koniq,r1anchor,3.2
8960852902.jpg,koniq,r1anchor,3.8
8965909066.jpg,koniq,r1anchor,4.7
8968242975.jpg,koniq,r1anchor,2.1
8971376273.jpg,koniq,r1anchor,4.7
8972898508.jpg,koniq,r1anchor,2.1
8973350530.jpg,koniq,r1anchor,4.7
8978679476.jpg,koniq,r1anchor,4.5
8986260148.jpg,koniq,r1anchor,4.5
8986464809.jpg,koniq,r1anchor,4.1
8994347098.jpg,koniq,r1anchor,4.5
8998348605.jpg,koniq,r1anchor,4.1
9005619499.jpg,koniq,r1anchor,4.5
9007177518.jpg,koniq,r1anchor,3.8
9019428727.jpg,koniq,r1anchor,3.2
9021755853.jpg,koniq,r1anchor,3.2
9036180286.jpg,koniq,r1anchor,3.8
9048453025.jpg,koniq,r1anchor,4.1
9050414795.jpg,koniq,r1anchor,3.2
9050865219.jpg,koniq,r1anchor,4.5
9062040259.jpg,koniq,r1anchor,4.5
9063924933.jpg,koniq,r1anchor,3.8
9064913927.jpg,koniq,r1anchor,3.2
9070049178.jpg,koniq,r1anchor,3.2
9071921017.jpg,koniq,r1anchor,3.2
90834437.jpg,koniq,r1anchor,3.8
9102604497.jpg,koniq,r1anchor,3.2
9109271301.jpg,koniq,r1anchor,4.1
91357025.jpg,koniq,r1anchor,4.7
9136502604.jpg,koniq,r1anchor,3.2
9138793182.jpg,koniq,r1anchor,2.3
9139175955.jpg,koniq,r1anchor,3.8
9141979363.jpg,koniq,r1anchor,3.8
9163113923.jpg,koniq,r1anchor,4.6
9166594378.jpg,koniq,r1anchor,3.2
9183486925.jpg,koniq,r1anchor,2.1
9185478102.jpg,koniq,r1anchor,3.2
9188365433.jpg,koniq,r1anchor,2.8
9195069146.jpg,koniq,r1anchor,4.1
9197349207.jpg,koniq,r1anchor,3.8
9198766588.jpg,koniq,r1anchor,4.7
9200829224.jpg,koniq,r1anchor,4.1
9209619689.jpg,koniq,r1anchor,4.1
9211913717.jpg,koniq,r1anchor,2.1
9212037816.jpg,koniq,r1anchor,4.5
9212610328.jpg,koniq,r1anchor,4.1
9215122110.jpg,koniq,r1anchor,3.2
9215295027.jpg,koniq,r1anchor,3.8
9217457237.jpg,koniq,r1anchor,4.1
9220693447.jpg,koniq,r1anchor,3.2
9223641047.jpg,koniq,r1anchor,3.8
9225485643.jpg,koniq,r1anchor,3.2
9225878690.jpg,koniq,r1anchor,3.2
9232503869.jpg,koniq,r1anchor,2.8
9237285028.jpg,koniq,r1anchor,3.8
9244573247.jpg,koniq,r1anchor,2.8
9246527762.jpg,koniq,r1anchor,2.8
92466227.jpg,koniq,r1anchor,3.8
9246656735.jpg,koniq,r1anchor,4.1
9253116202.jpg,koniq,r1anchor,4.7
9256620726.jpg,koniq,r1anchor,4.7
9269067450.jpg,koniq,r1anchor,3.2
9277184417.jpg,koniq,r1anchor,3.8
9281657562.jpg,koniq,r1anchor,3.8
9283273348.jpg,koniq,r1anchor,3.8
9284536346.jpg,koniq,r1anchor,4.1
9287500291.jpg,koniq,r1anchor,3.8
9290273110.jpg,koniq,r1anchor,3.2
9290321332.jpg,koniq,r1anchor,4.1
9304786049.jpg,koniq,r1anchor,3.2
9310356178.jpg,koniq,r1anchor,4.1
9318914214.jpg,koniq,r1anchor,2.8
9321343770.jpg,koniq,r1anchor,4.1
9322027317.jpg,koniq,r1anchor,3.8
9322601223.jpg,koniq,r1anchor,3.8
9324301658.jpg,koniq,r1anchor,4.5
9324654543.jpg,koniq,r1anchor,3.2
9326601195.jpg,koniq,r1anchor,4.5
9329940580.jpg,koniq,r1anchor,3.2
9333668178.jpg,koniq,r1anchor,4.7
9337247723.jpg,koniq,r1anchor,4.1
9341616816.jpg,koniq,r1anchor,4.7
9342036891.jpg,koniq,r1anchor,3.2
9342285552.jpg,koniq,r1anchor,4.7
9348271980.jpg,koniq,r1anchor,4.7
9348876103.jpg,koniq,r1anchor,4.7
9351387644.jpg,koniq,r1anchor,4.7
9352825622.jpg,koniq,r1anchor,3.2
9369620513.jpg,koniq,r1anchor,3.8
9372534946.jpg,koniq,r1anchor,3.2
9372862494.jpg,koniq,r1anchor,3.2
9379361831.jpg,koniq,r1anchor,4.5
9401387705.jpg,koniq,r1anchor,4.7
9405444471.jpg,koniq,r1anchor,4.5
9419183210.jpg,koniq,r1anchor,4.5
9424726743.jpg,koniq,r1anchor,3.8
9433764311.jpg,koniq,r1anchor,4.7
9439720567.jpg,koniq,r1anchor,3.2
9439902792.jpg,koniq,r1anchor,4.1
9442161547.jpg,koniq,r1anchor,3.2
9459450025.jpg,koniq,r1anchor,2.8
9473084663.jpg,koniq,r1anchor,3.2
9476907478.jpg,koniq,r1anchor,4.7
9482519952.jpg,koniq,r1anchor,3.2
9489836089.jpg,koniq,r1anchor,4.1
9493293324.jpg,koniq,r1anchor,4.1
9495726171.jpg,koniq,r1anchor,4.7
9497146011.jpg,koniq,r1anchor,3.8
9505522131.jpg,koniq,r1anchor,4.7
9508596066.jpg,koniq,r1anchor,3.2
9517140367.jpg,koniq,r1anchor,3.2
9523088763.jpg,koniq,r1anchor,4.7
9524699151.jpg,koniq,r1anchor,4.5
9526789940.jpg,koniq,r1anchor,3.2
9526812010.jpg,koniq,r1anchor,4.1
9528230846.jpg,koniq,r1anchor,3.8
9528268471.jpg,koniq,r1anchor,3.2
9530922505.jpg,koniq,r1anchor,4.1
9535859777.jpg,koniq,r1anchor,3.2
9536683213.jpg,koniq,r1anchor,4.1
9538010793.jpg,koniq,r1anchor,4.1
9539965008.jpg,koniq,r1anchor,3.2
9541303452.jpg,koniq,r1anchor,2.8
9541618071.jpg,koniq,r1anchor,4.7
9549652790.jpg,koniq,r1anchor,3.8
9554062765.jpg,koniq,r1anchor,2.1
9560250736.jpg,koniq,r1anchor,3.8
9578088583.jpg,koniq,r1anchor,3.2
9582086369.jpg,koniq,r1anchor,2.8
9583278733.jpg,koniq,r1anchor,3.2
9590947426.jpg,koniq,r1anchor,3.2
9593149678.jpg,koniq,r1anchor,3.2
9630325643.jpg,koniq,r1anchor,2.8
9634215065.jpg,koniq,r1anchor,3.8
9639418449.jpg,koniq,r1anchor,4.5
9650999310.jpg,koniq,r1anchor,4.1
9651547204.jpg,koniq,r1anchor,3.2
9657273121.jpg,koniq,r1anchor,3.2
965852463.jpg,koniq,r1anchor,2.8
9658774813.jpg,koniq,r1anchor,2.8
9660068454.jpg,koniq,r1anchor,3.8
9669417942.jpg,koniq,r1anchor,3.2
9674243129.jpg,koniq,r1anchor,3.8
967548785.jpg,koniq,r1anchor,3.2
9687869732.jpg,koniq,r1anchor,3.8
9690359369.jpg,koniq,r1anchor,3.2
9692018769.jpg,koniq,r1anchor,3.2
9695487597.jpg,koniq,r1anchor,3.8
9700041426.jpg,koniq,r1anchor,3.2
9701303901.jpg,koniq,r1anchor,3.2
970460687.jpg,koniq,r1anchor,4.1
9710495757.jpg,koniq,r1anchor,4.7
9712984770.jpg,koniq,r1anchor,3.8
9725681826.jpg,koniq,r1anchor,3.8
9726620129.jpg,koniq,r1anchor,3.8
9741202505.jpg,koniq,r1anchor,2.1
9766865862.jpg,koniq,r1anchor,2.8
9768629394.jpg,koniq,r1anchor,3.8
9769299262.jpg,koniq,r1anchor,3.2
9777290841.jpg,koniq,r1anchor,4.7
9780398791.jpg,koniq,r1anchor,4.1
9813135.jpg,koniq,r1anchor,2.8
9822707366.jpg,koniq,r1anchor,4.7
9823089054.jpg,koniq,r1anchor,2.8
9831633846.jpg,koniq,r1anchor,3.2
9849484955.jpg,koniq,r1anchor,2.8
9866692876.jpg,koniq,r1anchor,3.2
9873105273.jpg,koniq,r1anchor,3.8
9877013785.jpg,koniq,r1anchor,4.5
9878706283.jpg,koniq,r1anchor,3.2
9895678845.jpg,koniq,r1anchor,3.2
9898091624.jpg,koniq,r1anchor,3.2
9916890605.jpg,koniq,r1anchor,3.2
9923882853.jpg,koniq,r1anchor,3.2
9927178013.jpg,koniq,r1anchor,3.2
9934338535.jpg,koniq,r1anchor,3.2
9960023395.jpg,koniq,r1anchor,4.5
9978257554.jpg,koniq,r1anchor,4.1
9991999836.jpg,koniq,r1anchor,4.0
9995874256.jpg,koniq,r1anchor,3.8
9996001596.jpg,koniq,r1anchor,4.5
