img_id,dataset,route,level,score,reason,parse_tier
10001.jpg,spaq,r5,,5.6117,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.34,1
10734.jpg,spaq,r5,,3.8158,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.32,1
10735.jpg,spaq,r5,,1.7997,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.33,1
10736.jpg,spaq,r5,,2.0966,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.33,1
10737.jpg,spaq,r5,,4.7472,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10738.jpg,spaq,r5,,5.8592,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
10739.jpg,spaq,r5,,2.6943,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10740.jpg,spaq,r5,,4.972,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.34,1
10741.jpg,spaq,r5,,5.7454,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10742.jpg,spaq,r5,,5.8132,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10743.jpg,spaq,r5,,1.7917,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10744.jpg,spaq,r5,,4.8051,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.32,1
10745.jpg,spaq,r5,,5.2229,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10746.jpg,spaq,r5,,5.5559,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.33,1
10747.jpg,spaq,r5,,4.7514,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10748.jpg,spaq,r5,,6.0869,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.34,1
10749.jpg,spaq,r5,,5.9722,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.34,1
10750.jpg,spaq,r5,,3.5538,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10751.jpg,spaq,r5,,6.8583,R5=软门控+patch+para3 | bare 0.27/rich 0.41/multi 0.32,1
10752.jpg,spaq,r5,,6.9793,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.33,1
10753.jpg,spaq,r5,,4.7415,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10754.jpg,spaq,r5,,2.0593,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10755.jpg,spaq,r5,,4.8042,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.32,1
10756.jpg,spaq,r5,,5.5163,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10757.jpg,spaq,r5,,2.1418,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10758.jpg,spaq,r5,,2.6358,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.34,1
10759.jpg,spaq,r5,,1.7654,R5=软门控+patch+para3 | bare 0.24/rich 0.47/multi 0.29,1
10760.jpg,spaq,r5,,6.0468,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10761.jpg,spaq,r5,,5.9535,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10762.jpg,spaq,r5,,6.1507,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.35,1
10763.jpg,spaq,r5,,5.4979,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.35,1
10764.jpg,spaq,r5,,5.3852,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10765.jpg,spaq,r5,,2.7434,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10766.jpg,spaq,r5,,3.5194,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.34,1
10767.jpg,spaq,r5,,2.7384,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.33,1
10768.jpg,spaq,r5,,4.7467,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10769.jpg,spaq,r5,,5.1698,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10770.jpg,spaq,r5,,4.006,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.33,1
10771.jpg,spaq,r5,,6.4643,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.34,1
10772.jpg,spaq,r5,,4.0112,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.33,1
10773.jpg,spaq,r5,,6.653,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.35,1
10774.jpg,spaq,r5,,3.5214,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.33,1
10775.jpg,spaq,r5,,7.6032,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10776.jpg,spaq,r5,,2.8942,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10777.jpg,spaq,r5,,6.8989,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10778.jpg,spaq,r5,,2.1262,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10779.jpg,spaq,r5,,3.4924,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.34,1
10780.jpg,spaq,r5,,5.3868,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10781.jpg,spaq,r5,,5.8302,R5=软门控+patch+para3 | bare 0.34/rich 0.30/multi 0.36,1
10782.jpg,spaq,r5,,2.1272,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10783.jpg,spaq,r5,,2.0891,R5=软门控+patch+para3 | bare 0.26/rich 0.43/multi 0.31,1
10784.jpg,spaq,r5,,6.9005,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10785.jpg,spaq,r5,,7.2111,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
10786.jpg,spaq,r5,,6.1213,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.35,1
10787.jpg,spaq,r5,,5.2367,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10788.jpg,spaq,r5,,1.7362,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10789.jpg,spaq,r5,,5.1615,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10790.jpg,spaq,r5,,2.843,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10791.jpg,spaq,r5,,2.6332,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.32,1
10792.jpg,spaq,r5,,6.3117,R5=软门控+patch+para3 | bare 0.31/rich 0.33/multi 0.37,1
10793.jpg,spaq,r5,,4.1237,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10794.jpg,spaq,r5,,3.2313,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10795.jpg,spaq,r5,,4.3787,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.35,1
10796.jpg,spaq,r5,,6.9575,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10797.jpg,spaq,r5,,4.1858,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10798.jpg,spaq,r5,,5.7406,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
10799.jpg,spaq,r5,,2.6291,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
10800.jpg,spaq,r5,,5.9637,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.35,1
10801.jpg,spaq,r5,,6.707,R5=软门控+patch+para3 | bare 0.28/rich 0.39/multi 0.33,1
10802.jpg,spaq,r5,,4.8092,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10803.jpg,spaq,r5,,3.2213,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10804.jpg,spaq,r5,,7.1194,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10805.jpg,spaq,r5,,1.7931,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
10806.jpg,spaq,r5,,2.7161,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.32,1
10807.jpg,spaq,r5,,6.4151,R5=软门控+patch+para3 | bare 0.31/rich 0.33/multi 0.36,1
10808.jpg,spaq,r5,,1.7644,R5=软门控+patch+para3 | bare 0.25/rich 0.46/multi 0.29,1
10809.jpg,spaq,r5,,6.9161,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.34,1
10810.jpg,spaq,r5,,6.1511,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10811.jpg,spaq,r5,,2.709,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10812.jpg,spaq,r5,,6.4922,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10813.jpg,spaq,r5,,5.9651,R5=软门控+patch+para3 | bare 0.37/rich 0.28/multi 0.35,1
10814.jpg,spaq,r5,,1.7241,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10815.jpg,spaq,r5,,2.1543,R5=软门控+patch+para3 | bare 0.37/rich 0.31/multi 0.33,1
10816.jpg,spaq,r5,,6.8231,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10817.jpg,spaq,r5,,2.1559,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10818.jpg,spaq,r5,,6.349,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10819.jpg,spaq,r5,,6.1631,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10820.jpg,spaq,r5,,1.7342,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.33,1
10821.jpg,spaq,r5,,6.9063,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.34,1
10822.jpg,spaq,r5,,6.5996,R5=软门控+patch+para3 | bare 0.29/rich 0.36/multi 0.35,1
10823.jpg,spaq,r5,,5.2548,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10824.jpg,spaq,r5,,4.0124,R5=软门控+patch+para3 | bare 0.38/rich 0.29/multi 0.33,1
10825.jpg,spaq,r5,,1.7392,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10826.jpg,spaq,r5,,3.5617,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10827.jpg,spaq,r5,,2.1088,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10828.jpg,spaq,r5,,2.0909,R5=软门控+patch+para3 | bare 0.29/rich 0.38/multi 0.33,1
10829.jpg,spaq,r5,,2.1434,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10830.jpg,spaq,r5,,6.2338,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.34,1
10831.jpg,spaq,r5,,7.3447,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10832.jpg,spaq,r5,,4.7267,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10833.jpg,spaq,r5,,1.7364,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10834.jpg,spaq,r5,,4.2633,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10835.jpg,spaq,r5,,5.8814,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10836.jpg,spaq,r5,,2.3571,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10837.jpg,spaq,r5,,2.6364,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
10838.jpg,spaq,r5,,4.5701,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10839.jpg,spaq,r5,,4.7295,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10840.jpg,spaq,r5,,2.3166,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10841.jpg,spaq,r5,,1.7357,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10842.jpg,spaq,r5,,1.7977,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.33,1
10843.jpg,spaq,r5,,4.2464,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.34,1
10844.jpg,spaq,r5,,3.8404,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10845.jpg,spaq,r5,,1.7792,R5=软门控+patch+para3 | bare 0.37/rich 0.29/multi 0.34,1
10846.jpg,spaq,r5,,2.0245,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10847.jpg,spaq,r5,,6.24,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.34,1
10848.jpg,spaq,r5,,2.1559,R5=软门控+patch+para3 | bare 0.37/rich 0.29/multi 0.33,1
10849.jpg,spaq,r5,,4.8977,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10850.jpg,spaq,r5,,5.5181,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10851.jpg,spaq,r5,,2.5906,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10852.jpg,spaq,r5,,2.3146,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10853.jpg,spaq,r5,,1.7403,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.32,1
10854.jpg,spaq,r5,,6.2859,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10855.jpg,spaq,r5,,2.0476,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10856.jpg,spaq,r5,,4.7527,R5=软门控+patch+para3 | bare 0.38/rich 0.30/multi 0.32,1
10857.jpg,spaq,r5,,6.189,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10858.jpg,spaq,r5,,5.6508,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10859.jpg,spaq,r5,,1.7429,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10860.jpg,spaq,r5,,2.4545,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10861.jpg,spaq,r5,,4.7416,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10862.jpg,spaq,r5,,3.4961,R5=软门控+patch+para3 | bare 0.32/rich 0.37/multi 0.31,1
10863.jpg,spaq,r5,,2.386,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.33,1
10864.jpg,spaq,r5,,4.1182,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.32,1
10865.jpg,spaq,r5,,5.1824,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10866.jpg,spaq,r5,,2.6107,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10867.jpg,spaq,r5,,6.082,R5=软门控+patch+para3 | bare 0.30/rich 0.34/multi 0.36,1
10868.jpg,spaq,r5,,6.2911,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10869.jpg,spaq,r5,,1.7945,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10870.jpg,spaq,r5,,8.2143,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.35,1
10871.jpg,spaq,r5,,3.6041,R5=软门控+patch+para3 | bare 0.38/rich 0.29/multi 0.33,1
10872.jpg,spaq,r5,,5.2163,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
10873.jpg,spaq,r5,,6.8311,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.34,1
10874.jpg,spaq,r5,,5.9097,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.33,1
10875.jpg,spaq,r5,,4.9107,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.35,1
10876.jpg,spaq,r5,,2.1479,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.32,1
10877.jpg,spaq,r5,,3.5063,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10878.jpg,spaq,r5,,5.8531,R5=软门控+patch+para3 | bare 0.29/rich 0.37/multi 0.34,1
10879.jpg,spaq,r5,,2.6388,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.33,1
10880.jpg,spaq,r5,,4.7025,R5=软门控+patch+para3 | bare 0.28/rich 0.41/multi 0.31,1
10881.jpg,spaq,r5,,8.0044,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10882.jpg,spaq,r5,,3.5731,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10883.jpg,spaq,r5,,1.7307,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
10884.jpg,spaq,r5,,3.6836,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
10885.jpg,spaq,r5,,6.977,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.35,1
10886.jpg,spaq,r5,,4.4154,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10887.jpg,spaq,r5,,2.0867,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10888.jpg,spaq,r5,,1.7358,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10889.jpg,spaq,r5,,1.7257,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
10890.jpg,spaq,r5,,5.7409,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10891.jpg,spaq,r5,,3.966,R5=软门控+patch+para3 | bare 0.30/rich 0.38/multi 0.32,1
10892.jpg,spaq,r5,,6.8611,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.35,1
10893.jpg,spaq,r5,,2.8206,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10894.jpg,spaq,r5,,6.7924,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.33,1
10895.jpg,spaq,r5,,4.0074,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.32,1
10896.jpg,spaq,r5,,1.7966,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.33,1
10897.jpg,spaq,r5,,2.1273,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10898.jpg,spaq,r5,,1.7934,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.33,1
10899.jpg,spaq,r5,,2.1424,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10900.jpg,spaq,r5,,2.1317,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.33,1
10901.jpg,spaq,r5,,2.5705,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10902.jpg,spaq,r5,,4.1249,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10903.jpg,spaq,r5,,7.2224,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10904.jpg,spaq,r5,,3.5414,R5=软门控+patch+para3 | bare 0.38/rich 0.30/multi 0.32,1
10905.jpg,spaq,r5,,7.2276,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10906.jpg,spaq,r5,,5.7593,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10907.jpg,spaq,r5,,5.972,R5=软门控+patch+para3 | bare 0.31/rich 0.34/multi 0.34,1
10908.jpg,spaq,r5,,4.8883,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10909.jpg,spaq,r5,,1.7431,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10910.jpg,spaq,r5,,1.7359,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10911.jpg,spaq,r5,,2.3046,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
10912.jpg,spaq,r5,,5.7128,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10913.jpg,spaq,r5,,3.4156,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10914.jpg,spaq,r5,,5.4452,R5=软门控+patch+para3 | bare 0.27/rich 0.41/multi 0.32,1
10915.jpg,spaq,r5,,3.808,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10916.jpg,spaq,r5,,3.5717,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10917.jpg,spaq,r5,,1.7371,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10918.jpg,spaq,r5,,1.7561,R5=软门控+patch+para3 | bare 0.30/rich 0.39/multi 0.30,1
10919.jpg,spaq,r5,,5.0627,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10920.jpg,spaq,r5,,3.5185,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10921.jpg,spaq,r5,,3.5225,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
10922.jpg,spaq,r5,,3.6273,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10923.jpg,spaq,r5,,1.7252,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.34,1
10924.jpg,spaq,r5,,3.2143,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10925.jpg,spaq,r5,,4.8822,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
10926.jpg,spaq,r5,,1.7439,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
10927.jpg,spaq,r5,,3.4144,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10928.jpg,spaq,r5,,4.9008,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10929.jpg,spaq,r5,,2.6057,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.33,1
10930.jpg,spaq,r5,,3.5423,R5=软门控+patch+para3 | bare 0.26/rich 0.43/multi 0.31,1
10931.jpg,spaq,r5,,7.0858,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10932.jpg,spaq,r5,,6.2691,R5=软门控+patch+para3 | bare 0.27/rich 0.41/multi 0.32,1
10933.jpg,spaq,r5,,1.7446,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10934.jpg,spaq,r5,,6.2581,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.34,1
10935.jpg,spaq,r5,,4.1233,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10936.jpg,spaq,r5,,6.8299,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10937.jpg,spaq,r5,,4.116,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.33,1
10938.jpg,spaq,r5,,6.8335,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10939.jpg,spaq,r5,,5.2412,R5=软门控+patch+para3 | bare 0.31/rich 0.33/multi 0.36,1
10940.jpg,spaq,r5,,6.8174,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10941.jpg,spaq,r5,,5.2133,R5=软门控+patch+para3 | bare 0.32/rich 0.36/multi 0.33,1
10942.jpg,spaq,r5,,1.7251,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.34,1
10943.jpg,spaq,r5,,6.988,R5=软门控+patch+para3 | bare 0.40/rich 0.27/multi 0.33,1
10944.jpg,spaq,r5,,1.7432,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10945.jpg,spaq,r5,,2.6142,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10946.jpg,spaq,r5,,3.7383,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10947.jpg,spaq,r5,,1.7927,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10948.jpg,spaq,r5,,5.2278,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
10949.jpg,spaq,r5,,6.8941,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.35,1
10950.jpg,spaq,r5,,6.818,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
10951.jpg,spaq,r5,,2.8082,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10952.jpg,spaq,r5,,3.5548,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
10953.jpg,spaq,r5,,3.5407,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.33,1
10954.jpg,spaq,r5,,1.7368,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10955.jpg,spaq,r5,,6.1805,R5=软门控+patch+para3 | bare 0.31/rich 0.34/multi 0.35,1
10956.jpg,spaq,r5,,5.232,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10957.jpg,spaq,r5,,8.6504,R5=软门控+patch+para3 | bare 0.39/rich 0.27/multi 0.34,1
10958.jpg,spaq,r5,,2.7435,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.33,1
10959.jpg,spaq,r5,,2.0677,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
10960.jpg,spaq,r5,,5.4952,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10961.jpg,spaq,r5,,2.1044,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10962.jpg,spaq,r5,,6.8232,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10963.jpg,spaq,r5,,1.787,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.34,1
10964.jpg,spaq,r5,,6.9093,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.34,1
10965.jpg,spaq,r5,,1.8131,R5=软门控+patch+para3 | bare 0.29/rich 0.40/multi 0.32,1
10966.jpg,spaq,r5,,5.3842,R5=软门控+patch+para3 | bare 0.29/rich 0.38/multi 0.33,1
10967.jpg,spaq,r5,,3.9091,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10968.jpg,spaq,r5,,3.4673,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
10969.jpg,spaq,r5,,7.1725,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10970.jpg,spaq,r5,,2.0826,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10971.jpg,spaq,r5,,1.7379,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
10972.jpg,spaq,r5,,6.0554,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.33,1
10973.jpg,spaq,r5,,6.1518,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
10974.jpg,spaq,r5,,2.8461,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10975.jpg,spaq,r5,,1.7416,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
10976.jpg,spaq,r5,,4.8145,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.34,1
10977.jpg,spaq,r5,,6.9216,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.35,1
